@context,@type,image,url,name,geo/@type,geo/latitude,geo/longitude,address/@type,address/streetAddress,address/addressLocality,address/addressRegion,address/postalCode,mainEntity/0/@type,mainEntity/0/name,mainEntity/0/acceptedAnswer/@type,mainEntity/0/acceptedAnswer/text,mainEntity/1/@type,mainEntity/1/name,mainEntity/1/acceptedAnswer/@type,mainEntity/1/acceptedAnswer/text,mainEntity/2/@type,mainEntity/2/name,mainEntity/2/acceptedAnswer/@type,mainEntity/2/acceptedAnswer/text,mainEntity/3/@type,mainEntity/3/name,mainEntity/3/acceptedAnswer/@type,mainEntity/3/acceptedAnswer/text,mainEntity/4/@type,mainEntity/4/name,mainEntity/4/acceptedAnswer/@type,mainEntity/4/acceptedAnswer/text,logo,description,sameAs/0,sameAs/1,sameAs/2,sameAs/3,sameAs/4,contactPoint/@type,contactPoint/telephone,contactPoint/contactType,contactPoint/areaServed
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/67628/948ba2bfb9176f55303b05af17fb8032d4ccec5cf6dd8f2c1ee220956d98e3aa89f2bd36b5aa8be3/small_543ca260be4cdcc0aa4731bc929e6eaa.jpg,/bengaluru/btm-layout/pg/8886-sri-sai-ram-pg/pgo-properties,Sri Sai Ram PG ,GeoCoordinates,12.91779,77.61399,PostalAddress,BTM Layout,Jay Bheema Nagar ,168 3 rd Cross Road ,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/27954/bc85cbe139098bf99820f1e4dfae3f8d15768c4f2880011b6349a78e08600ac0d043ad6bae7cee0c/small_60503b128f2a6e120f7f0d4358442e37.jpg,/bengaluru/btm-layout/pg/1926-sri-lakshmi-narayana-pg/pgo-properties,Sri Lakshmi Narayana PG,GeoCoordinates,12.918173,77.61516,PostalAddress,BTM Layout,"4th cross, Jai Bhim nagar",H no 65,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/75029/1f51753b6e108a4ad59973a6d938f6b410dc8f318fe3a5eabceec6e4e66867a506f126df9087a414/small_446eb1e08dd5f2970375744f450d9752.jpg,/bengaluru/koramangala/pg/10552-shree-vygreswari-pg/pgo-properties,Shree Vygreswari PG,GeoCoordinates,12.929871,77.63447,PostalAddress,Koramangala,Near Wipro Signal,"#962,5 A Main,1st Block",560034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/application_static_image/image/4/6868a223c584ccf7e51b37dbe4a49f79a04df81173279095c394ab69be2261b56c80ba6647360a99/small_Images_1.png,/bengaluru/btm-layout/pg/15478-sri-lakshmi-narsimha-pg-for-ladies/pgo-properties,Sri Lakshmi Narsimha PG For Ladies,GeoCoordinates,12.916576,77.610116,PostalAddress,BTM Layout,3 rd cross,H.No: 25,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/83216/9b3c79cc320768145fb6bc68107b903885a2c3680011fec9ac485f6d3e3e8c51cbfaab7902152a6e/small_d466ff32-1bbc-4896-bb69-3c7e68259dc7.jpg,/bengaluru/btm-layout/pg/2046-sri-vijaya-lakshmi-pg/pgo-properties,Sri Vijaya Lakshmi PG,GeoCoordinates,12.915583,77.605599,PostalAddress,BTM Layout,"6th Main, BTM 2nd Stage",H No 16,560076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/application_static_image/image/5/1c011af89c304ffcc5266bf24d4d49d4cceacfe6e78fb6cc2f30afac7133d9714e0113a5111de7cf/small_Images_2.png,/bengaluru/btm-layout/pg/15779-mother-deluxe-pg-for-ladies/pgo-properties,Mother Deluxe PG For Ladies,GeoCoordinates,12.916576,77.610116,PostalAddress,BTM Layout,12 th A Main,H.No : 7,560029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/55729/bba44992e4824f7aeaf5da7a4ba11b6ee46ae40be48b161a1be899cd9923487b8c5620efce990792/small_20544cf2cbf1fcdfa930fbbc7515674f.jpg,/bengaluru/btm-2nd-stage/pg/6446-vaishnavi-pg-for-gents/pgo-properties,Vaishnavi PG For Gents,GeoCoordinates,12.91586,77.607381,PostalAddress,BTM 2nd Stage,"9th Main ,2nd Cross",No 199,560076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/44891/af38b40cce0c04ff7579074e518852b00fab01292ecfd7095c55d90f6b41723b1fb4958fadaaa077/small_b081e83620ed761a580c5b918d80bad9.jpg,/bengaluru/old-madiwala/pg/4777-shreeya-balaji-p-g-for-boys/pgo-properties,Shreeya Balaji P.G For Boys,GeoCoordinates,12.919313,77.618196,PostalAddress,Old Madiwala,3rd Main VP Road,Near Someswara Temple,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/51284/c7c280f1497f966fae5a9892fe1f48a8252e10857f6429d62c2d166e94f03fc089b4fb2002e50372/small_6fc14813d6fcebd5b305483c54679754.jpg,/bengaluru/btm-1st-stage/pg/5642-surekha-pg/pgo-properties,Surekha PG,GeoCoordinates,12.917499,77.613425,PostalAddress,BTM 1st Stage,"28th Main,2nd Cross",#97,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/75017/a487f7780a7be31dff06ad0ec79149d25d32de209b3d618c8c049c73cc1b220f94e3737fbd8ac617/small_a033b3614bbd1979340c60e69200f458.jpg,/bengaluru/koramangala/pg/10550-ssr-pg-for-gents-2/pgo-properties,SSR PG For Gents-2,GeoCoordinates,12.929561,77.634351,PostalAddress,Koramangala,"1st Block,Opp Roots Pub","#956,5th A Main",560034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/51263/8bc1d5bebac9e410c8eac7736cd4855c22a0c9774d8912552c6013dbaf83041bb8505ddf42439de0/small_33c7c15b3aeb134d4337af1b22304b5b.jpg,/bengaluru/btm-1st-stage/pg/5638-rao-s-sri-devi-srinivasam/pgo-properties,Rao&#39;s Sri Devi Srinivasam,GeoCoordinates,12.917056,77.612186,PostalAddress,BTM 1st Stage,2nd Cross,#86 2nd Main ,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/28131/f12c827fe4f7ce961533d0e2c1b13a445abaef442adc9c696d6f9960e3de4c0c7a0d0e446bb67338/small_79c1b523b441e0dfdffabd14771c9029.jpg,/bengaluru/btm-layout/pg/1952-sri-gurudev-pg-for-gents/pgo-properties,Sri Gurudev PG For Gents,GeoCoordinates,12.91923,77.618215,PostalAddress,BTM Layout,Balaji Layout,3rd cross,560028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/49362/0f68b6058b8c5b9cc8fd0076156a73b9e0c6c1d58c2a5bd77a3106d4501eb5ed27ff895753902339/small_475c311635f4fa0fc80dde55fccef689.jpg,/bengaluru/btm-1st-stage/pg/8592-sri-gurudev-pg-for-gents/pgo-properties,Sri Gurudev PG For Gents,GeoCoordinates,12.919217,77.618222,PostalAddress,BTM 1st Stage,3rd Cross,VP Road,560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/74984/f622492e42762141d7cd52edec4228cf5d038cbdcf8cbf1ff883a390dcff23fdb1fcceefd4babe80/small_680b9fc39d6598a48a87743cf92c5e4f.jpg,/bengaluru/koramangala/pg/10545-ssr-pg-for-gents/pgo-properties,SSR PG For Gents,GeoCoordinates,12.929518,77.634432,PostalAddress,Koramangala,"1st Block,Opp Roots Pub","#957,5th A Main",560034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/44763/421e25ac71e8c7c84a1cd70c5b39a96449416e10f03831cdef3c71f3d9329236a0ad80acde8e04da/small_8a2641c6c746d977fdda83d1fa9de018.jpg,/bengaluru/btm-layout/pg/4754-star-p-g-for-ladies/pgo-properties,Star P.G For Ladies,GeoCoordinates,12.917994,77.615363,PostalAddress,BTM Layout,"BTM Layout 1st stage , Jaibheema nagar","No.10/4 , 29th main, 2nd cross",560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/18032/388ad58db7813e0974220d4fb01c14e654395dd29ef4bea2dd382bc6dce885cf0e139340146b151f/small_e27d0c68b305e7fe7438392e4f0f362f.JPG,/bengaluru/lawrence-layout/pg/344-hkgn-hksm-pg/pgo-properties,HKGN HKSM PG,GeoCoordinates,13.026601,77.611412,PostalAddress,Lawrence layout,Lawrence layout,"#2, 5th cross",560045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/57861/719e6e2aa8d3933a81d26498ccdda818a3655d25c9ba41b541df7514f584a1d5f4f2992174c04026/small_40b5ba400173ebbd9c999d7bed241968.jpg,/bengaluru/btm/pg/8735-pranitha-reddy-for-ladies/pgo-properties,Pranitha Reddy For Ladies,GeoCoordinates,12.915585,77.607689,PostalAddress,BTM,"9th Main,4th Cross",910,560029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/application_static_image/image/7/024db16dbe4402479eeefd16eba3bb0f29bcb93ddecb5e686f2a680925d047d747ae6e131725987e/small_Images_4.png,/bengaluru/btm-venkateshwara-layout/pg/13497-sri-siva-sai-pg-for-gents/pgo-properties,Sri Siva Sai Pg For gents,GeoCoordinates,12.920083,77.620662,PostalAddress,"BTM , Venkateshwara layout",19 th cross Madiwala,"#101 , 19 th cross , 19 th main",560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/62007/eee5fa7cc385fc9a85349337dde9b80af3e98285b4f67e9e138fa6c997856ebd1477a708027c1860/small_0bdb0344eb7b4cde1a6c2f97bde707ad.jpg,/bengaluru/basaveshwara-nagar/pg/7421-slv-p-g-for-boys/pgo-properties,SLV P.G For Boys,GeoCoordinates,12.98823,77.5381,PostalAddress,Basaveshwara Nagar,West of chord Road,"d.no 460 , 2nd cross 3rd stage 3rd block",560079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org,Room,https://d2bxpw04qb5rhq.cloudfront.net/production/property_image/image/54516/0d9c387bcecae9beb9d59ef1d730f40d983eb89e1587e206dd0978eafeb5068f4b6e3854e86ed663/small_e1905df77ec6c844e16ae1059a42d93e.jpg,/bengaluru/btm-1st-stage/pg/6236-blj-ladies-pg/pgo-properties,BLJ Ladies PG,GeoCoordinates,12.917536,77.61468,PostalAddress,BTM 1st Stage,BTM 1st Stage,"#29,2nd Cross",560068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
